Column Names,CID,SMILES
sitagliptin,4369359,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N
CNQX,3721046,C1=C(C(=CC2=C1NC(=O)C(=O)N2)[N+](=O)[O-])C#N
piracetam,4843,C1CC(=O)N(C1)CC(=O)N
buflomedil,2467,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC
SGX523,24779724,CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2
saracatinib,10302451,CN1CCN(CC1)CCOC2=CC3=C(C(=C2)OC4CCOCC4)C(=NC=N3)NC5=C(C=CC6=C5OCO6)Cl
ruxolitinib-(S),50878566,C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3
ZM-241385,176407,C1=COC(=C1)C2=NN3C(=NC(=NC3=N2)NCCC4=CC=C(C=C4)O)N
creatine,586,CN(CC(=O)O)C(=N)N
compound-401,10039361,C1COCCN1C2=CC(=O)N3C=CC4=CC=CC=C4C3=N2
GGTI-298,9811606,CC(C)CC(C(=O)OC)NC(=O)C1=C(C=C(C=C1)NCC(CS)N)C2=CC=CC3=CC=CC=C32
ethimizol,6168,CCN1C=NC(=C1C(=O)NC)C(=O)NC
lapatinib,208908,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
vernakalant,9930049,COC1=C(C=C(C=C1)CCOC2CCCCC2N3CCC(C3)O)OC
eplerenone,443872,CC12CCC(=O)C=C1CC(C3C24C(O4)CC5(C3CCC56CCC(=O)O6)C)C(=O)OC
sonidegib,24775005,CC1CN(CC(O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F
TIC10,336423,CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5
octinoxate,5355130,CCCCC(CC)COC(=O)C=CC1=CC=C(C=C1)OC
apabetalone,135564749,CC1=CC(=CC(=C1OCCO)C)C2=NC3=C(C(=CC(=C3)OC)OC)C(=O)N2
LCQ908,53387035,C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)C3=NC=C(C=C3)NC4=CN=C(C=C4)C(F)(F)F
LY411575,10435235,CC(C(=O)NC1C2=CC=CC=C2C3=CC=CC=C3N(C1=O)C)NC(=O)C(C4=CC(=CC(=C4)F)F)O
betazole,7741,C1=C(NN=C1)CCN
rufinamide,129228,C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F
atomoxetine,54841,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2
dihomo-gamma-linolenic-acid,5280581,CCCCCC=CCC=CCC=CCCCCCCC(=O)O
vecuronium,39765,CC(=O)OC1CC2CCC3C(C2(CC1N4CCCCC4)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
R406,11984591,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)O
BIX-02188,135398492,CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O
rosmarinic-acid,5281792,C1=CC(=C(C=C1CC(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O
cefaclor,51039,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
droxidopa,92974,C1=CC(=C(C=C1C(C(C(=O)O)N)O)O)O
oxiniacic-acid,16976,C1=CC(=C[N+](=C1)[O-])C(=O)O
benzoylpas,10718,C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2)C(=O)O)O
rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O
bardoxolone,400010,CC1(CCC2(CCC3(C(C2C1)C(=O)C=C4C3(CCC5C4(C=C(C(=O)C5(C)C)C#N)C)C)C)C(=O)O)C
SCP-1,667575,C1=CC=C2C(=C1)C(=O)N(S2(=O)=O)CC(=O)NC3=CC=C(C=C3)O
NSC-697923,394449,CC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(O2)[N+](=O)[O-]
mefexamide,4045,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC
RS-56812,3950263,CN1C=C(C2=CC=CC=C21)C(=O)C(=O)NC3CN4CCC3CC4
CEP-32496,56846693,CC(C)(C1=CC(=NO1)NC(=O)NC2=CC(=CC=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(F)(F)F
dazmegrel,53555,CC1=C(C2=CC=CC=C2N1CCC(=O)O)CN3C=CN=C3
RS-39604,5145950,COC1=CC(=CC(=C1)COC2=CC(=C(C=C2C(=O)CCC3CCN(CC3)CCNS(=O)(=O)C)Cl)N)OC
olprinone,4593,CC1=C(C=C(C(=O)N1)C#N)C2=CN3C=CN=C3C=C2
SKI-II,753704,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)O)Cl
castanospermine,54445,C1CN2CC(C(C(C2C1O)O)O)O
cromoglicic-acid,2882,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
TH-302,11984561,CN1C(=CN=C1[N+](=O)[O-])COP(=O)(NCCBr)NCCBr
U-54494A,122015,CN(C1CCCCC1N2CCCC2)C(=O)C3=CC(=C(C=C3)Cl)Cl
NVP-TAE226,9934347,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC
VP-20629,3744,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O
pramiracetam,51712,CC(C)N(CCNC(=O)CN1CCCC1=O)C(C)C
dextroamphetamine,5826,CC(CC1=CC=CC=C1)N
beta-naphthol,8663,C1=CC=C2C=C(C=CC2=C1)O
riluzole,5070,C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
senicapoc,216327,C1=CC=C(C=C1)C(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)C(=O)N
selinexor,71481097,C1=CN=C(C=N1)NNC(=O)C=CN2C=NC(=N2)C3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F
cefetamet-pivoxil,5485222,CC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)OCOC(=O)C(C)(C)C
marimastat,119031,CC(C)CC(C(C(=O)NO)O)C(=O)NC(C(=O)NC)C(C)(C)C
benzthiazide,2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N
chlorazanil,10374,C1=CC(=CC=C1NC2=NC=NC(=N2)N)Cl
sulfacetamide,5320,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N
desonide,5311066,CC1(OC2CC3C4CCC5=CC(=O)C=CC5(C4C(CC3(C2(O1)C(=O)CO)C)O)C)C
sufentanil,41693,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC
moracizine,34633,CCOC(=O)NC1=CC2=C(C=C1)SC3=CC=CC=C3N2C(=O)CCN4CCOCC4
xylazine,5707,CC1=C(C(=CC=C1)C)NC2=NCCCS2
acetohydroxamic-acid,1990,CC(=O)NO
cariporide,151172,CC(C)C1=C(C=C(C=C1)C(=O)N=C(N)N)S(=O)(=O)C
Ro-28-1675,9886086,CS(=O)(=O)C1=CC=C(C=C1)C(CC2CCCC2)C(=O)NC3=NC=CS3
BF2.649,9948102,C1CCN(CC1)CCCOCCCC2=CC=C(C=C2)Cl
mitoxantrone,4212,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
KW-2449,11427553,C1CN(CCN1)C(=O)C2=CC=C(C=C2)C=CC3=NNC4=CC=CC=C43
AMG900,24856041,CC1=CSC(=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC=C(C=C4)OC5=C(C=CC=N5)C6=NC(=NC=C6)N
rofecoxib,5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
merbromin,441373,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C(C(=C(C=C24)Br)[O-])[Hg])Br)C(=O)[O-].O.[Na+].[Na+]
AMG458,24764449,CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC
GSK2816126,68210102,CCC(C)N1C=C(C2=C(C=C(C=C21)C3=CN=C(C=C3)N4CCNCC4)C(=O)NCC5=C(C=C(NC5=O)C)C)C
mizolastine,65906,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
UNC669,46931242,C1CCN(C1)C2CCN(CC2)C(=O)C3=CC(=CN=C3)Br
AZD1208,58423153,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
"2,4-dinitrophenol",1493,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O
fluorescein,16850,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O
loxistatin-acid,123664,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1C(O1)C(=O)O
phenprobamate,4770,C1=CC=C(C=C1)CCCOC(=O)N
RG4733,49867930,CC(C)(C(=O)NCC(C(F)(F)F)(F)F)C(=O)NC1C2=CC=CC=C2C3=CC=CC=C3NC1=O
U-18666A,9954082,CCN(CC)CCOC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4=O)C)C.Cl
diflunisal,3059,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
OCO-1112,3081027,CC(C)C1=CC=C(C=C1)C(=O)NCCOC2=CC=C(C=C2)C(=O)O
crenolanib,10366136,CC1(COC1)COC2=CC3=C(C=C2)N(C=N3)C4=NC5=C(C=CC=C5N6CCC(CC6)N)C=C4
simvastatin,54454,CCC(C)(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
dioxybenzone,8569,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O
pirodavir,71345,CCOC(=O)C1=CC=C(C=C1)OCCC2CCN(CC2)C3=NN=C(C=C3)C
CH223191,3091786,CC1=CC=CC=C1N=NC2=CC(=C(C=C2)NC(=O)C3=CC=NN3C)C
IDO5L,135424953,C1=CC(=C(C=C1N=C(C2=NON=C2N)NO)Cl)F
LY303511,3971,C1CN(CCN1)C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
dalfampridine,1727,C1=CN=CC=C1N
scriptaid,5186,C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CCCCCC(=O)NO
DVD-111,180496,CCOC(=O)CNC(=O)C1CCCN1C(=O)CC2=CC=CC=C2
ganciclovir,135398740,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
WIN-64338,132927,CCCC[P+](CCCC)(CCCC)CC1=CC=C(C=C1)NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=NC4CCCCC4)NC5CCCCC5.[Cl-]
roxarsone,5104,C1=CC(=C(C=C1[As](=O)(O)O)[N+](=O)[O-])O
2-BFI,3080926,C1CN=C(N1)C2=CC3=CC=CC=C3O2
ABT-239,9818903,CC1CCCN1CCC2=CC3=C(O2)C=CC(=C3)C4=CC=C(C=C4)C#N
odanacatib,10152654,CC(C)(CC(C(=O)NC1(CC1)C#N)NC(C2=CC=C(C=C2)C3=CC=C(C=C3)S(=O)(=O)C)C(F)(F)F)F
ZCL-278,1791111,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)COC3=C(C=C(C=C3)Br)Cl)C
chrysin,5281607,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O
diphenylpyraline,3103,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
zanamivir,60855,CC(=O)NC1C(C=C(OC1C(C(CO)O)O)C(=O)O)N=C(N)N
butaclamol,37459,CC(C)(C)C1(CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1)O
dizocilpine-(-),6337640,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24
AV-412,11700696,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(C#CC1=CC2=C(C=C1NC(=O)C=C)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)N4CCN(CC4)C
busulfan,2478,CS(=O)(=O)OCCCCOS(=O)(=O)C
GDC-0980,25254071,CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)CN5CCN(CC5)C(=O)C(C)O
camicinal,15984937,CC1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F
broxyquinoline,2453,C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1
AMN-082,1894361,C1=CC=C(C=C1)C(C2=CC=CC=C2)NCCNC(C3=CC=CC=C3)C4=CC=CC=C4
CYT-997,11351021,CCCC(C1=CN=CC=C1)NC2=NC(=NC=C2C)C3=CC(=C(C=C3)NC(=O)NCC)OC
T-0901317,447912,C1=CC=C(C=C1)S(=O)(=O)N(CC(F)(F)F)C2=CC=C(C=C2)C(C(F)(F)F)(C(F)(F)F)O
benzyldimethylhexadecylammonium,31203,CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1
dimaprit,3077,CN(C)CCCSC(=N)N
nilutamide,4493,CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
clindamycin,446598,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
volinanserin,5311271,COC1=CC=CC(=C1OC)C(C2CCN(CC2)CCC3=CC=C(C=C3)F)O
BCI-540,214346,CC1=C(OC2=NC3=C(CCCC3)C(=C12)NC(=O)CN4CCCC4=O)C
voreloxin,9952884,CNC1CN(CC1OC)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O
tafamidis-meglumine,11001318,C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl
dichlorvos,3039,COP(=O)(OC)OC=C(Cl)Cl
coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2
arecaidine-propargyl-ester,2229,CN1CCC=C(C1)C(=O)OCC#C
oridonin,5321010,CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3)O)O)O)C
BMS-986020,49792850,CC1=NOC(=C1NC(=O)OC(C)C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C=C4)C5(CC5)C(=O)O
travoprost,5282226,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
sorafenib,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
abiraterone-acetate,9821849,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC=C4C5=CN=CC=C5)C)C
paraxanthine,4687,CN1C=NC2=C1C(=O)N(C(=O)N2)C
arsanilic-acid,7389,C1=CC(=CC=C1N)[As](=O)(O)O
VU0238429,42633508,COC1=CC=C(C=C1)CN2C3=C(C=C(C=C3)OC(F)(F)F)C(=O)C2=O
SB-269970,6604889,CC1CCN(CC1)CCC2CCCN2S(=O)(=O)C3=CC=CC(=C3)O
amineptine,34870,C1CC2=CC=CC=C2C(C3=CC=CC=C31)NCCCCCCC(=O)O
GW-2580,11617559,COC1=CC=C(C=C1)COC2=C(C=C(C=C2)CC3=CN=C(N=C3N)N)OC
fluoxymesterone,6446,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
vanillin,1183,COC1=C(C=CC(=C1)C=O)O
urethane,5641,CCOC(=O)N
tecovirimat,16124688,C1C2C1C3C=CC2C4C3C(=O)N(C4=O)NC(=O)C5=CC=C(C=C5)C(F)(F)F
etebenecid,14604,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
cintriamide,6154037,COC1=CC(=CC(=C1OC)OC)C=CC(=O)N
evans-blue,9409,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)[O-])S(=O)(=O)[O-])O)C)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+].[Na+]
ETP-46464,72199292,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3COC2=O)C5=CC6=CC=CC=C6N=C5
SD-208,10316032,C1=CC(=C(C=C1Cl)C2=NC3=NC=CN=C3C(=N2)NC4=CC=NC=C4)F
AT-9283,135398495,C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5
AZD3463,56599293,COC1=C(C=CC(=C1)N2CCC(CC2)N)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl
phlorizin,6072,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2OC3C(C(C(C(O3)CO)O)O)O)O)O)O
5-hydroxymethyl-tolterodine,9819382,CC(C)N(CCC(C1=CC=CC=C1)C2=C(C=CC(=C2)CO)O)C(C)C
procaine,4914,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N
3-bromo-7-nitroindazole,1649,C1=CC2=C(NN=C2C(=C1)[N+](=O)[O-])Br
NVP-AEW541,11476171,C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
bucillamine,656604,CC(C)(C(=O)NC(CS)C(=O)O)S
ethacridine-lactate-monohydrate,165457,CCOC1=CC2=C(C3=C(C=C(C=C3)N)N=C2C=C1)N.CC(C(=O)O)O.O
solifenacin-succinate,154059,C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5
ampalex,148184,C1CCN(CC1)C(=O)C2=CC3=NC=CN=C3C=C2
tricaprylin,10850,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC
CH-170,139570,CC1=NC(=NO1)CN2C=NC3=C2C(=O)N(C(=O)N3C)C
SGC-CBP30,72201027,CC1=C(C(=NO1)C)C2=CC3=C(C=C2)N(C(=N3)CCC4=CC(=C(C=C4)OC)Cl)CC(C)N5CCOCC5
5-fluorouracil,3385,C1=C(C(=O)NC(=O)N1)F
CNX-2006,56968072,COC1=C(C=CC(=C1)NC2CN(C2)CCF)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F
grazoprevir,44603531,CC(C)(C)C1C(=O)N2CC(CC2C(=O)NC3(CC3C=C)C(=O)NS(=O)(=O)C4CC4)OC5=NC6=C(C=CC(=C6)OC)N=C5CCCCCC7CC7OC(=O)N1
SB-683698,9912743,COC1=C(C(=CC=C1)OC)C2=CC=C(C=C2)CC(C(=O)O)NC(=O)C3=C(C=CC=C3Cl)Cl
limaprost-alfadex,6438378,CCCCC(C)CC(C=CC1C(CC(=O)C1CCCCC=CC(=O)O)O)O
aminoguanidine,2146,C(=NN)(N)N
tangeritin,68077,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC
pritelivir,491941,CC1=C(SC(=N1)N(C)C(=O)CC2=CC=C(C=C2)C3=CC=CC=N3)S(=O)(=O)N
pirenperone,4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
apatinib,11315474,C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4
MK-8745,11676373,C1CN(CCN1CC2=NC(=CC=C2)NC3=NC=CS3)C(=O)C4=C(C(=CC=C4)Cl)F
KU-55933,5278396,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
matrine,91466,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1
modaline,17860,CC1=NC=CN=C1N2CCCCC2
OSI-930,9868037,C1=CC=C2C(=C1)C(=CC=N2)CNC3=C(SC=C3)C(=O)NC4=CC=C(C=C4)OC(F)(F)F
WZ811,11565518,C1=CC=NC(=C1)NCC2=CC=C(C=C2)CNC3=CC=CC=N3
oxaprozin,4614,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
maprotiline,4011,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
DRF053-(R),25168304,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC=CC(=C3)C4=CC=CC=N4
JNJ-16259685,11313361,COC1CCC(CC1)C(=O)C2=CC3=CC4=C(N=C3C=C2)OCCC4
LY2784544,46213929,CC1=CC(=NN1)NC2=NN3C(=C(N=C3C(=C2)CN4CCOCC4)C)CC5=C(C=C(C=C5)Cl)F
2-iodomelatonin,115348,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)I
physostigmine,5983,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
4-iodo-6-phenylpyrimidine,817368,C1=CC=C(C=C1)C2=CC(=NC=N2)I
chuanxiongzine,14296,CC1=C(N=C(C(=N1)C)C)C
tapentadol,9838022,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C
azilsartan-medoxomil,135409642,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NOC(=O)N5)C(=O)OCC6=C(OC(=O)O6)C
PRT062070,44595079,CCS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N
josamycin,5282165,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
SC-9,124172,C1=CC=C(C=C1)CCCCCCNS(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl
immepip,3035842,C1CNCCC1CC2=CN=CN2
blonanserin,125564,CCN1CCN(CC1)C2=NC3=C(CCCCCC3)C(=C2)C4=CC=C(C=C4)F
BMS-649,127019,CC1(CCC(C2=C1C=CC(=C2)C3(OCCO3)C4=CC=C(C=C4)C(=O)O)(C)C)C
gramine,6890,CN(C)CC1=CNC2=CC=CC=C21
licochalcone-a,5318998,CC(C)(C=C)C1=C(C=C(C(=C1)C=CC(=O)C2=CC=C(C=C2)O)OC)O
adenine,190,C1=NC2=NC=NC(=C2N1)N
RS-45041-190,127951,C1CN=C(N1)N2CC3=C(C2)C(=CC=C3)Cl
magnolol,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O
"trans-10,cis-12-Conjugated-linoleic-acid",5282800,CCCCCC=CC=CCCCCCCCCC(=O)O
NMS-873,71521142,CC1=C(C=CC(=C1)OCC2=NN=C(N2C3=CN=CC=C3)SC4CCCC4)C5=CC=C(C=C5)S(=O)(=O)C
acamprosate,71158,CC(=O)NCCCS(=O)(=O)O
K-Ras(G12C)-inhibitor-6,71815954,C1CN(CCC1NC(=O)CCCS)C(=O)COC2=C(C=C(C=C2)Cl)Cl
API-001,44247568,CC1=CC(=NN1C2=CC3=CC=CC=C3C=C2)OCCN4CCOCC4
L-ergothioneine,5351619,C[N+](C)(C)C(CC1=CNC(=S)N1)C(=O)[O-]
OG-L002,56639570,C1C(C1N)C2=CC=C(C=C2)C3=CC(=CC=C3)O
IKK-2-inhibitor,2807869,C1=CSC=C1C2=CC(=C(S2)C(=O)N)N
vanitiolide,72146,COC1=C(C=CC(=C1)C(=S)N2CCOCC2)O
EPZ-5676,57345410,CC(C)N(CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C4CC(C4)CCC5=NC6=C(N5)C=C(C=C6)C(C)(C)C
quinpirol-(-),54562,CCCN1CCCC2C1CC3=C(C2)NN=C3
DMAB-anabaseine,9926048,CN(C)C1=CC=C(C=C1)C=C2CCCN=C2C3=CN=CC=C3
bifendate,108213,COC1=C2C(=C(C(=C1)C(=O)OC)C3=C4C(=C(C=C3C(=O)OC)OC)OCO4)OCO2
PD-153035,4705,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC
thiocolchicoside,9915886,CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O
tilmicosin,5282521,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)O)N(C)C)O)CCN3CC(CC(C3)C)C)C)C)COC4C(C(C(C(O4)C)O)OC)OC
imiquimod,57469,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N
TAK-733,24963252,CN1C2=C(C(=C(C1=O)F)NC3=C(C=C(C=C3)I)F)C(=O)N(C=N2)CC(CO)O
tegobuvir,23649154,C1=CC=C(C(=C1)C2=NC3=CN(C=CC3=N2)CC4=NN=C(C=C4)C5=C(C=C(C=C5)C(F)(F)F)C(F)(F)F)F
VX-765,11398092,CCOC1C(CC(=O)O1)NC(=O)C2CCCN2C(=O)C(C(C)(C)C)NC(=O)C3=CC(=C(C=C3)N)Cl
fenspiride,3344,C1CN(CCC12CNC(=O)O2)CCC3=CC=CC=C3
VE-821,51000408,CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(C(=N2)C(=O)NC3=CC=CC=C3)N
pipamperone,4830,C1CCN(CC1)C2(CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C(=O)N
aklomide,2075,C1=CC(=C(C=C1[N+](=O)[O-])Cl)C(=O)N
BIX-01294,25150857,CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)CC5=CC=CC=C5)OC)OC
GW-842166,10253143,C1COCCC1CNC(=O)C2=CN=C(N=C2C(F)(F)F)NC3=C(C=C(C=C3)Cl)Cl
azomycin-(2-nitroimidazole),10701,C1=CN=C(N1)[N+](=O)[O-]
costunolide,5281437,CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C
AST-1306,24739943,C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl
diosmetin,5281612,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O
lumiracoxib,151166,CC1=CC(=C(C=C1)NC2=C(C=CC=C2Cl)F)CC(=O)O
UNC1999,72551585,CCCC1=C(C(=O)NC(=C1)C)CNC(=O)C2=C3C=NN(C3=CC(=C2)C4=CN=C(C=C4)N5CCN(CC5)C(C)C)C(C)C
D-64131,3921152,COC1=CC2=C(C=C1)NC(=C2)C(=O)C3=CC=CC=C3
chlorotrianisene,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC
xanthone,7020,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2
